restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Crispy Cauliflower Bites,Served with chipotle ranch,$10
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Sweet Potato Waffle Fries,Served with Melba raspberry sauce,$10
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Jersey Shore Red Onion Rings,Served with chipotle ranch,$10
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Mozzarella Sticks,Eight served with marinara,$13.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Cheddar Jalapeño Poppers,,$12
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Vegetable Spring Rolls,Eight rolls served with sweet Thai chili sauce,$12
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Garlic Breadsticks,Served with marinara,$8
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Loaded Tater Tots,"Crispy tots loaded with bacon, queso, ranch and scallions",$13
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Pot Stickers,Eight pot stickers stuffed with spinach artichoke dip and served with tzatziki sauce,$13
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,APPETIZERS & SIDES,Menu,Chicken Wings,"Buffalo, Garlic Parm, Sweet Chili, BBQ or Hot Honey served with celery and bleu cheese 1020",10 wings $17 | 20 wings $25
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,FAN FAVORITES,Menu,Artisan Pizza,"Cheese, Pepperoni or Sausage",$15
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,FAN FAVORITES,Menu,Chicken Tenders,Served with fries and coleslaw,$20
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,FAN FAVORITES,Menu,Grilled Chicken Quesadilla,"Chicken, Bacon &",$17.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,FAN FAVORITES,Menu,Buffalo Chicken Nachos,"Buffalo chicken, queso, green onions and ranch dressing on a pile of fresh fried tortilla chips",$20
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Soup Du Jour,,Cup $7 | Bowl $10
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Chef Shawn’s Famous Chili,Served with cornbread,$11
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Chef Salad,"Ham, turkey, Swiss, American, egg, tomatoes, black olives, red onions and cucumbers",$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Chicken Caesar Salad,Choice of grilled or crispy chicken,$20
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Tossed Garden Salad,"Fresh artisan greens with tomatoes, cucumbers,",$13.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SOUPS & SALADS,Menu,Orchard Salad,"Fiji apples, craisins, walnuts, red onion, and feta. Served with sweet onion vinaigrette and your choice of grilled or crispy chicken",$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Homemade Meatloaf,"Served with mashed potatoes, green beans and beef gravy",$22
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Spaghetti & Meatballs,Served with a garlic breadstick,$22
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Hot Turkey,Served open-faced over grilled bread with mashed potatoes and chef’s vegetable,$19
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Chicken Parmesan Sub,Served with your choice of side,$19.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Meatball Parmesan Sub,Served with your choice of side,$19.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,TIMELESS TRADITIONS,Menu,Chicken Pot Pie,A Lucky Joe’s Favorite!,$17.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Clubhouse,"Turkey, bacon, lettuce, tomato and mayonnaise",$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Build your Own,"Meat: Turkey, Ham, Salami Cheese: Provolone, Cheddar, Swiss, American, Pepper Jack Bread: White, Wheat, Rye, Hard Roll, Wrap",$17.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Crispy Fish Sandwich,,$16.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,BLT,,$17
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Grilled Cheese Melt,Add tomato and/,$14.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Roasted Veggie Panini,"Portobello mushrooms, red peppers, tomatoes, sautéed onion, fresh mozzarella cheese and basil pesto",$18.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Crispy Chicken Club,"Bacon, cheddar and dill pickle aioli",$19.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SANDWICHES,Menu,Toasted Ham & Swiss,"Ham, Swiss and honey mustard on an onion roll",$17.5
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SIGNATURE SANDWICHES,Menu,Turkey Jack Panini,"Our signature sandwich! Served with cranberry mayonnaise, tomato, onions and melted pepper jack cheese",$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SIGNATURE SANDWICHES,Menu,Ultimate Reuben,Corned beef or turkey,$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SIGNATURE SANDWICHES,Menu,Philly Cheesesteak,Philly beef with peppers and onions topped with cheese sauce,$21
Lucky Joe's,https://saratogacasino.com/dining/lucky-joes/,SIGNATURE SANDWICHES,Menu,Italian Chicken Sandwich,"Grilled chicken, fresh mozzarella, red peppers and red onions on a toasted onion roll",$21
